,year,month,day,hour,O3_forecast,NO2_forecast,T_forecast,q_forecast,u_forecast,v_forecast,w_forecast,NO2_satellite,HCHO_satellite,ratio_satellite,O3_target,NO2_target,O3_lag1,O3_lag2,NO2_lag1,NO2_lag2,Spike
108400,2022.0,8.0,28.0,5.0,20.48,60.35,25.61,19.33,-0.08,-1.46,1.83,0.7943949609652238,1.6021887159533075,0.8251493094438223,16.38,3.65,15.0,20.3,4.35,6.97,0
97033,2022.0,5.0,18.0,0.0,112.34,24.6,31.36,13.36,-1.34,-0.55,-0.42,0.7943949609652238,1.6021887159533075,0.8251493094438223,13.88,46.1,56.5,12.47,24.92,17.32,0
81058,2021.0,11.0,30.0,13.0,166.37,2.78,34.57,10.96,2.01,-1.17,-0.62,0.7943949609652238,1.6021887159533075,0.8251493094438223,4.2,65.05,2.25,2.42,50.35,158.85,0
74209,2021.0,9.0,22.0,8.0,139.27,23.07,18.91,6.15,4.68,-1.01,-1.29,0.7943949609652238,1.6021887159533075,0.8251493094438223,54.53,22.82,30.8,53.9,30.5,11.62,0
15264,2019.0,12.0,7.0,9.0,70.62,10.83,6.01,7.79,2.63,-1.65,2.11,0.7943949609652238,1.6021887159533075,0.8251493094438223,45.77,7.53,120.75,70.88,70.43,23.23,0
76461,2021.0,10.0,15.0,3.0,122.29,11.34,35.32,19.07,0.91,-0.68,-5.81,0.7943949609652238,1.6021887159533075,0.8251493094438223,2.22,18.45,24.18,19.7,69.28,52.42,0
28733,2020.0,4.0,23.0,0.0,46.53,84.99,8.01,8.39,2.09,-1.58,2.07,0.7943949609652238,1.6021887159533075,0.8251493094438223,26.83,17.92,19.92,55.88,11.68,22.23,0
84003,2021.0,12.0,25.0,12.0,128.3,1.61,22.52,9.96,-1.82,1.06,-2.46,0.7943949609652238,1.6021887159533075,0.8251493094438223,8.95,63.3,15.23,4.85,73.5,181.05,0
34124,2020.0,6.0,29.0,11.0,77.27,35.98,35.73,12.36,2.04,-2.2,0.66,0.7943949609652238,1.6021887159533075,0.8251493094438223,81.18,8.55,32.42,82.32,10.98,20.82,0
69213,2021.0,7.0,29.0,19.0,155.04,5.42,44.68,5.97,1.35,-0.99,-1.71,0.7943949609652238,1.6021887159533075,0.8251493094438223,6.12,18.73,5.0,26.7,30.77,17.32,0
39928,2020.0,9.0,6.0,10.0,39.49,44.82,17.32,12.57,1.02,-1.58,1.52,0.7943949609652238,1.6021887159533075,0.8251493094438223,101.12,22.88,27.02,85.23,11.72,17.98,0
77984,2021.0,10.0,29.0,13.0,150.69,8.1,30.91,4.07,2.48,-0.94,-2.29,0.7943949609652238,1.6021887159533075,0.8251493094438223,1.68,65.28,32.32,4.45,63.32,163.05,0
59835,2021.0,4.0,28.0,14.0,170.66,21.32,35.4,9.06,0.98,-1.01,-2.61,0.7943949609652238,1.6021887159533075,0.8251493094438223,45.23,42.67,7.15,75.6,97.08,31.78,0
100032,2022.0,6.0,17.0,3.0,114.52,10.36,32.43,3.3,-0.07,-1.06,-0.06,0.7943949609652238,1.6021887159533075,0.8251493094438223,12.2,13.88,25.65,30.25,31.48,15.98,0
165044,2024.0,3.0,31.0,16.0,11.96,67.07,28.25,20.87,-1.26,1.29,-1.71,0.7943949609652238,1.6021887159533075,0.8251493094438223,41.2,18.42,36.15,68.38,11.8,40.9,0
63122,2021.0,5.0,30.0,0.0,131.66,16.97,34.25,20.83,1.62,-2.98,-1.65,0.7943949609652238,1.6021887159533075,0.8251493094438223,44.28,25.93,10.22,74.8,4.07,12.72,0
131829,2023.0,4.0,24.0,11.0,32.99,48.78,14.0,5.96,0.25,-0.54,-0.28,0.7943949609652238,1.6021887159533075,0.8251493094438223,65.38,12.82,61.42,48.42,16.95,11.88,0
153772,2023.0,12.0,12.0,14.0,0.08,101.09,19.13,5.92,1.63,-1.25,3.6,0.7943949609652238,1.6021887159533075,0.8251493094438223,12.78,44.8,0.85,12.35,42.98,122.65,0
152910,2023.0,12.0,3.0,14.0,4.28,97.48,26.24,8.94,0.81,-0.73,0.33,0.7943949609652238,1.6021887159533075,0.8251493094438223,1.35,56.5,3.38,16.4,60.23,48.22,0
65770,2021.0,6.0,27.0,22.0,200.4,7.98,38.44,13.17,0.65,-1.45,-4.57,0.7943949609652238,1.6021887159533075,0.8251493094438223,15.7,68.55,58.55,62.75,61.3,26.9,0
51500,2021.0,1.0,23.0,5.0,111.61,69.57,19.53,9.12,1.35,-2.02,-2.84,0.7943949609652238,1.6021887159533075,0.8251493094438223,16.9,33.77,15.03,19.82,40.67,36.7,0
157126,2024.0,1.0,14.0,19.0,20.22,107.56,30.1,8.86,-0.23,-1.05,0.18,0.7943949609652238,1.6021887159533075,0.8251493094438223,4.72,77.97,2.3,11.62,30.22,40.65,0
20864,2020.0,1.0,31.0,1.0,36.97,28.03,29.87,7.3,0.99,-1.99,3.86,0.7943949609652238,1.6021887159533075,0.8251493094438223,2.1,55.88,7.45,3.8,49.73,37.02,0
16071,2019.0,12.0,14.0,12.0,48.09,29.75,28.05,6.79,1.05,-0.94,2.16,0.7943949609652238,1.6021887159533075,0.8251493094438223,20.68,27.15,33.42,37.98,67.38,39.55,0
98943,2022.0,6.0,8.0,22.0,52.03,99.63,16.61,7.0,2.05,-1.2,-1.18,0.7943949609652238,1.6021887159533075,0.8251493094438223,8.85,14.82,12.4,5.45,21.65,21.9,0
120394,2022.0,12.0,28.0,9.0,106.94,57.91,22.21,14.9,2.45,-0.5,2.61,0.7943949609652238,1.6021887159533075,0.8251493094438223,47.53,13.1,26.55,93.67,22.8,13.03,0
93035,2022.0,4.0,7.0,21.0,109.69,42.2,12.57,21.98,2.2,0.67,-0.11,0.7943949609652238,1.6021887159533075,0.8251493094438223,3.0,49.9,1.2,3.67,52.3,108.2,0
154010,2023.0,12.0,17.0,0.0,1.58,91.94,26.37,7.98,2.68,-1.92,1.73,0.7943949609652238,1.6021887159533075,0.8251493094438223,5.28,43.07,0.47,9.98,16.78,87.55,0
153607,2023.0,12.0,11.0,14.0,8.75,166.77,18.78,6.45,0.78,-1.42,-0.08,0.7943949609652238,1.6021887159533075,0.8251493094438223,2.6,57.65,1.8,2.62,67.22,53.45,0
118367,2022.0,12.0,9.0,6.0,19.8,109.5,10.46,6.36,1.11,-1.17,1.05,0.7943949609652238,1.6021887159533075,0.8251493094438223,20.3,29.25,31.47,10.82,16.18,34.2,0
52145,2021.0,1.0,31.0,3.0,110.25,5.76,32.21,5.74,1.32,-0.01,-0.15,0.7943949609652238,1.6021887159533075,0.8251493094438223,11.97,74.17,2.9,9.05,107.05,67.17,0
41900,2020.0,9.0,28.0,18.0,81.55,12.13,37.75,11.21,-2.36,1.32,1.99,0.7943949609652238,1.6021887159533075,0.8251493094438223,6.4,26.42,59.47,32.4,28.6,23.48,0
56206,2021.0,3.0,27.0,3.0,150.62,3.28,30.81,6.12,-1.13,1.03,-1.79,0.7943949609652238,1.6021887159533075,0.8251493094438223,4.67,41.0,3.5,5.97,36.3,68.12,0
164255,2024.0,3.0,25.0,13.0,5.3,128.38,10.59,9.7,0.49,1.88,-0.55,0.7943949609652238,1.6021887159533075,0.8251493094438223,53.5,9.65,43.75,93.38,8.7,19.27,0
101693,2022.0,7.0,1.0,11.0,152.49,25.46,36.53,8.98,-1.83,-0.14,0.33,0.7943949609652238,1.6021887159533075,0.8251493094438223,32.38,29.97,75.62,19.47,17.65,5.72,0
20243,2020.0,1.0,23.0,2.0,43.4,20.76,11.9,12.07,1.43,-1.45,1.06,0.7943949609652238,1.6021887159533075,0.8251493094438223,3.8,17.53,7.68,15.3,44.58,51.5,0
44201,2020.0,10.0,24.0,10.0,110.8,4.34,22.78,8.52,1.33,-2.21,-2.93,0.7943949609652238,1.6021887159533075,0.8251493094438223,97.3,65.35,160.3,150.57,16.15,20.2,0
85354,2022.0,1.0,13.0,15.0,62.93,38.86,30.98,18.53,1.24,-1.72,0.46,0.7943949609652238,1.6021887159533075,0.8251493094438223,3.25,57.75,5.75,13.45,88.12,88.93,0
93757,2022.0,4.0,15.0,3.0,88.64,40.87,38.96,19.14,-2.07,1.54,0.05,0.7943949609652238,1.6021887159533075,0.8251493094438223,8.8,40.8,18.48,20.7,48.62,53.9,0
82059,2021.0,12.0,7.0,8.0,179.54,5.28,18.34,7.59,0.28,-0.5,-1.55,0.55,1.16,0.48,53.38,6.5,48.9,104.65,18.9,42.7,0
8493,2019.0,10.0,4.0,3.0,84.0,12.55,23.13,15.32,-1.95,-0.75,0.84,0.7943949609652238,1.6021887159533075,0.8251493094438223,11.12,29.3,3.0,15.82,26.28,35.72,0
83521,2021.0,12.0,21.0,10.0,142.14,2.52,23.13,6.11,3.64,0.88,-2.97,0.7943949609652238,1.6021887159533075,0.8251493094438223,58.88,21.05,144.43,96.25,50.0,27.4,0
145204,2023.0,9.0,17.0,20.0,0.57,108.56,26.19,8.57,0.63,-0.26,0.82,0.7943949609652238,1.6021887159533075,0.8251493094438223,9.9,4.9,28.25,0.97,7.78,8.43,0
15489,2019.0,12.0,9.0,1.0,11.96,78.84,12.01,12.74,1.42,-0.66,2.04,0.7943949609652238,1.6021887159533075,0.8251493094438223,14.6,40.58,2.2,3.52,22.93,55.6,0
155434,2024.0,1.0,1.0,8.0,1.5,86.81,25.61,21.65,-0.5,0.2,-0.89,1.29,1.77,0.73,3.75,26.65,18.38,18.0,17.38,24.08,0
161623,2024.0,2.0,28.0,21.0,45.58,27.61,28.08,10.77,2.11,1.2,0.26,0.7943949609652238,1.6021887159533075,0.8251493094438223,42.6,33.6,16.13,31.75,0.8,57.9,0
20529,2020.0,1.0,27.0,11.0,36.39,19.78,25.38,8.05,3.23,-0.77,2.29,0.7943949609652238,1.6021887159533075,0.8251493094438223,32.48,29.77,53.72,9.28,92.38,69.03,0
39112,2020.0,8.0,25.0,22.0,58.2,24.94,28.91,21.44,-0.3,-0.76,1.41,0.7943949609652238,1.6021887159533075,0.8251493094438223,25.28,24.33,1.77,8.18,15.58,23.68,0
114888,2022.0,11.0,3.0,20.0,11.95,90.76,24.64,9.01,2.89,-1.93,3.27,0.7943949609652238,1.6021887159533075,0.8251493094438223,4.7,53.42,4.6,6.1,58.62,90.22,0
100511,2022.0,6.0,21.0,23.0,73.58,58.91,15.1,9.58,4.02,0.21,-0.07,0.7943949609652238,1.6021887159533075,0.8251493094438223,29.45,40.33,10.03,21.37,13.58,23.73,0
163453,2024.0,3.0,19.0,2.0,25.06,67.57,26.33,8.31,1.73,0.24,-1.28,0.7943949609652238,1.6021887159533075,0.8251493094438223,3.3,55.52,1.0,35.67,86.65,64.72,0
84554,2022.0,1.0,2.0,20.0,250.71,5.84,27.93,17.08,-3.42,0.47,-2.48,0.7943949609652238,1.6021887159533075,0.8251493094438223,3.2,53.85,3.4,0.8,28.4,28.35,0
161561,2024.0,2.0,28.0,12.0,28.33,39.91,24.99,16.48,0.45,-2.27,-0.52,0.7943949609652238,1.6021887159533075,0.8251493094438223,11.8,12.75,104.7,65.33,15.07,4.72,0
146201,2023.0,9.0,26.0,18.0,26.08,71.73,19.82,8.47,-1.88,1.02,-0.96,0.7943949609652238,1.6021887159533075,0.8251493094438223,27.58,10.73,4.3,4.38,19.6,15.25,0
130234,2023.0,4.0,9.0,13.0,7.01,115.25,11.5,22.32,-2.16,1.84,1.28,0.7943949609652238,1.6021887159533075,0.8251493094438223,43.57,14.73,34.95,43.97,36.55,26.07,0
97952,2022.0,5.0,26.0,16.0,119.7,45.68,21.27,17.68,-0.85,-0.78,-1.21,0.7943949609652238,1.6021887159533075,0.8251493094438223,79.12,29.43,104.0,35.05,31.77,20.3,0
25240,2020.0,3.0,14.0,5.0,36.65,55.19,28.52,6.22,2.65,-0.93,2.71,0.7943949609652238,1.6021887159533075,0.8251493094438223,20.9,27.75,16.4,36.38,18.25,31.57,0
12069,2019.0,11.0,5.0,20.0,3.08,100.9,11.56,7.2,1.02,-0.9,1.84,0.7943949609652238,1.6021887159533075,0.8251493094438223,8.5,62.15,5.8,9.72,48.02,65.95,0
6850,2019.0,9.0,20.0,1.0,23.58,30.09,17.58,6.91,0.43,-2.34,1.74,0.7943949609652238,1.6021887159533075,0.8251493094438223,52.47,23.3,3.5,4.28,29.33,37.42,0
132718,2023.0,4.0,30.0,20.0,33.22,69.91,30.59,6.97,0.69,-1.75,2.88,0.7943949609652238,1.6021887159533075,0.8251493094438223,8.9,20.6,15.88,25.0,10.0,20.25,0
98679,2022.0,6.0,6.0,6.0,89.83,33.92,20.32,6.39,2.01,-1.43,1.52,0.7943949609652238,1.6021887159533075,0.8251493094438223,72.38,9.82,46.2,115.93,11.0,15.3,0
37381,2020.0,8.0,8.0,14.0,41.1,67.87,14.72,11.25,1.55,0.81,3.39,0.7943949609652238,1.6021887159533075,0.8251493094438223,36.98,23.25,49.95,21.77,55.17,12.9,0
61963,2021.0,5.0,21.0,23.0,89.25,7.72,26.12,17.5,-4.11,2.87,-0.66,0.7943949609652238,1.6021887159533075,0.8251493094438223,54.85,5.12,41.88,28.62,14.17,5.22,0
154598,2023.0,12.0,23.0,2.0,47.95,53.36,9.41,13.6,-2.08,1.07,-0.96,0.7943949609652238,1.6021887159533075,0.8251493094438223,2.4,43.25,26.17,24.0,31.48,95.57,0
13862,2019.0,11.0,24.0,10.0,6.47,105.11,8.08,20.97,-3.27,-1.78,2.38,0.7943949609652238,1.6021887159533075,0.8251493094438223,49.88,45.03,68.03,32.6,19.15,52.48,0
80940,2021.0,11.0,28.0,15.0,153.49,9.99,40.24,21.77,1.48,-1.54,-5.86,0.7943949609652238,1.6021887159533075,0.8251493094438223,12.2,145.88,15.02,10.03,189.53,57.03,0
153601,2023.0,12.0,11.0,13.0,15.78,113.59,17.67,5.97,1.33,-1.21,0.21,0.7943949609652238,1.6021887159533075,0.8251493094438223,19.25,48.98,2.33,1.48,58.9,55.45,0
130775,2023.0,4.0,13.0,15.0,0.0,129.85,25.12,17.19,-1.48,-0.06,-1.15,0.7943949609652238,1.6021887159533075,0.8251493094438223,9.45,39.65,2.1,1.9,56.05,63.12,0
102256,2022.0,7.0,4.0,22.0,167.28,13.52,27.82,21.25,3.37,-1.44,-2.61,0.7943949609652238,1.6021887159533075,0.8251493094438223,54.75,58.45,9.83,4.6,9.72,35.45,0
101695,2022.0,7.0,1.0,11.0,152.49,25.46,36.53,8.98,-1.83,-0.14,0.33,0.7943949609652238,1.6021887159533075,0.8251493094438223,35.9,27.85,22.98,32.38,31.65,29.97,0
77843,2021.0,10.0,28.0,13.0,194.36,49.55,34.87,7.16,5.96,-3.43,-0.45,0.7943949609652238,1.6021887159533075,0.8251493094438223,22.6,83.75,13.43,5.1,38.77,58.95,0
113446,2022.0,10.0,21.0,3.0,30.56,117.09,20.2,7.4,-0.15,0.54,0.85,0.7943949609652238,1.6021887159533075,0.8251493094438223,2.25,43.38,5.65,3.5,58.9,45.17,0
123439,2023.0,2.0,3.0,14.0,17.75,96.71,22.86,11.62,1.14,-2.63,0.39,0.7943949609652238,1.6021887159533075,0.8251493094438223,2.78,54.9,3.33,1.8,49.18,57.95,0
75248,2021.0,10.0,3.0,18.0,185.97,11.44,33.38,11.31,1.26,0.07,-3.27,0.7943949609652238,1.6021887159533075,0.8251493094438223,7.73,14.02,13.95,4.45,33.08,49.2,0
141359,2023.0,8.0,16.0,17.0,44.9,100.67,26.17,16.4,-1.55,1.15,-0.54,0.7943949609652238,1.6021887159533075,0.8251493094438223,26.9,12.75,4.15,9.32,21.0,14.35,0
141443,2023.0,8.0,17.0,14.0,3.12,116.02,27.84,21.61,-1.6,0.19,0.29,0.7943949609652238,1.6021887159533075,0.8251493094438223,25.6,12.73,5.48,8.35,13.12,21.45,0
16487,2019.0,12.0,17.0,23.0,18.14,71.04,26.7,4.5,-0.94,-0.26,0.92,0.7943949609652238,1.6021887159533075,0.8251493094438223,37.7,15.1,15.78,41.38,5.45,19.35,0
160708,2024.0,2.0,18.0,17.0,35.14,51.71,22.63,20.3,-1.59,-0.41,-0.78,0.7943949609652238,1.6021887159533075,0.8251493094438223,4.12,134.88,3.75,11.58,106.42,17.4,0
67667,2021.0,7.0,15.0,7.0,182.65,11.65,40.11,17.04,2.03,-1.85,-1.15,0.7943949609652238,1.6021887159533075,0.8251493094438223,39.05,13.97,86.78,18.27,16.62,10.0,0
4325,2019.0,8.0,18.0,7.0,29.27,47.69,26.73,7.63,-0.92,1.86,1.41,0.7943949609652238,1.6021887159533075,0.8251493094438223,11.78,3.9,35.9,28.55,4.62,12.55,0
22184,2020.0,2.0,11.0,8.0,39.28,35.55,26.64,6.12,2.19,0.55,4.83,0.7943949609652238,1.6021887159533075,0.8251493094438223,63.53,42.52,112.05,81.65,15.8,28.0,0
18318,2020.0,1.0,5.0,1.0,60.82,39.51,15.8,15.05,2.56,0.84,2.16,0.7943949609652238,1.6021887159533075,0.8251493094438223,7.32,45.57,3.42,2.75,56.5,46.08,0
68204,2021.0,7.0,18.0,20.0,212.24,26.68,35.91,8.2,2.66,-3.0,-2.81,0.7943949609652238,1.6021887159533075,0.8251493094438223,7.3,25.1,48.23,21.18,48.7,25.95,0
152193,2023.0,11.0,28.0,8.0,0.01,222.07,24.69,13.31,0.54,1.69,-0.26,0.7943949609652238,1.6021887159533075,0.8251493094438223,29.68,27.95,13.5,20.38,56.3,17.0,0
51665,2021.0,1.0,25.0,8.0,101.57,85.61,33.12,6.7,3.16,-1.85,-2.26,0.94,2.94,0.32,48.02,40.8,44.88,32.25,48.3,42.7,0
165784,2024.0,4.0,7.0,19.0,60.66,7.38,9.11,16.86,3.92,-0.13,0.69,0.7943949609652238,1.6021887159533075,0.8251493094438223,14.47,41.92,1.4,19.85,119.18,65.2,0
33524,2020.0,6.0,19.0,18.0,45.93,24.18,25.22,6.64,1.71,-0.14,2.83,0.7943949609652238,1.6021887159533075,0.8251493094438223,5.38,16.57,24.7,52.6,13.0,12.7,0
117284,2022.0,11.0,29.0,23.0,1.26,95.98,28.55,13.98,0.74,-1.78,1.34,0.7943949609652238,1.6021887159533075,0.8251493094438223,1.43,34.18,2.2,2.57,93.95,95.88,0
52694,2021.0,2.0,6.0,6.0,163.37,20.04,17.92,14.49,-2.76,2.81,-5.59,0.7943949609652238,1.6021887159533075,0.8251493094438223,47.1,43.03,30.45,30.1,25.18,46.83,0
24639,2020.0,3.0,7.0,22.0,68.11,19.2,9.12,12.18,1.27,-0.48,2.79,0.7943949609652238,1.6021887159533075,0.8251493094438223,42.3,23.97,2.8,2.9,47.67,28.9,0
14809,2019.0,12.0,3.0,0.0,10.63,96.88,26.52,17.97,2.28,-1.58,3.26,0.7943949609652238,1.6021887159533075,0.8251493094438223,7.97,48.5,13.12,15.12,40.65,41.67,0
45326,2020.0,11.0,11.0,12.0,143.47,3.82,36.75,8.03,0.06,-0.21,-1.52,0.7943949609652238,1.6021887159533075,0.8251493094438223,6.62,117.38,1.42,56.45,77.05,55.3,0
39725,2020.0,9.0,5.0,4.0,48.73,30.33,20.74,11.6,2.89,-0.58,2.22,0.7943949609652238,1.6021887159533075,0.8251493094438223,55.6,26.02,28.85,17.12,18.6,33.78,0
64824,2021.0,6.0,18.0,14.0,179.79,3.69,29.64,3.62,2.95,-0.43,-2.04,0.7943949609652238,1.6021887159533075,0.8251493094438223,23.67,12.0,55.9,38.62,10.07,19.6,0
62448,2021.0,5.0,25.0,12.0,75.68,11.94,20.62,20.15,-3.13,-1.23,-2.71,0.7943949609652238,1.6021887159533075,0.8251493094438223,91.85,24.88,133.15,138.2,6.95,20.92,0
31257,2020.0,5.0,25.0,5.0,74.62,28.99,14.67,20.8,-1.44,-1.08,0.54,0.7943949609652238,1.6021887159533075,0.8251493094438223,21.43,7.55,123.85,137.5,15.7,15.92,0
132099,2023.0,4.0,27.0,3.0,5.76,74.02,18.74,7.04,2.51,-0.88,-0.25,0.7943949609652238,1.6021887159533075,0.8251493094438223,12.97,56.18,8.18,16.05,49.6,49.9,0
32446,2020.0,6.0,4.0,23.0,36.3,109.14,22.06,16.25,2.04,-0.87,1.52,0.7943949609652238,1.6021887159533075,0.8251493094438223,23.25,15.88,5.48,35.1,25.05,24.45,0
112399,2022.0,10.0,9.0,15.0,9.27,71.23,16.42,21.4,0.57,0.2,1.83,0.7943949609652238,1.6021887159533075,0.8251493094438223,21.52,19.03,6.8,7.73,8.68,7.42,0
48879,2020.0,12.0,15.0,15.0,129.1,30.25,32.16,7.18,-3.33,1.78,-0.92,0.7943949609652238,1.6021887159533075,0.8251493094438223,12.0,48.4,16.3,11.0,68.97,66.97,0
107330,2022.0,8.0,19.0,0.0,149.24,12.43,27.46,21.89,-2.59,0.48,-1.47,0.7943949609652238,1.6021887159533075,0.8251493094438223,21.12,13.22,24.97,8.2,11.82,24.55,0
150750,2023.0,11.0,16.0,1.0,37.22,79.29,27.5,21.13,-1.3,1.76,0.98,0.7943949609652238,1.6021887159533075,0.8251493094438223,6.22,80.0,17.57,2.38,18.95,31.4,0
16318,2019.0,12.0,16.0,14.0,0.01,133.28,28.3,4.92,1.45,0.06,2.73,0.7943949609652238,1.6021887159533075,0.8251493094438223,7.9,31.08,15.8,6.22,27.92,14.75,0
167609,2024.0,5.0,6.0,8.0,32.61,59.98,13.51,7.32,1.72,-1.42,-0.98,0.7943949609652238,1.6021887159533075,0.8251493094438223,102.58,11.85,120.02,124.92,33.0,8.68,0
16047,2019.0,12.0,14.0,7.0,40.86,50.05,27.0,7.54,-1.76,0.55,1.01,0.7943949609652238,0.54,0.8251493094438223,49.45,24.02,20.68,36.25,10.88,39.62,0
77207,2021.0,10.0,24.0,4.0,195.31,6.84,18.82,6.58,0.99,-1.23,0.45,0.7943949609652238,1.6021887159533075,0.8251493094438223,12.8,17.77,51.5,30.45,44.67,54.02,0
21618,2020.0,2.0,6.0,19.0,47.11,13.26,6.68,6.88,4.0,-3.03,-0.17,0.7943949609652238,1.6021887159533075,0.8251493094438223,5.45,55.6,8.32,3.05,44.65,92.25,0
71958,2021.0,9.0,3.0,1.0,127.98,17.49,31.67,8.8,-1.79,0.75,-1.53,0.7943949609652238,1.6021887159533075,0.8251493094438223,54.68,43.38,36.12,25.08,14.28,24.0,0
137662,2023.0,6.0,30.0,3.0,57.39,64.68,30.62,19.12,-2.24,0.49,-0.8,0.7943949609652238,1.6021887159533075,0.8251493094438223,5.2,5.33,12.38,10.38,4.38,12.45,0
86635,2022.0,1.0,27.0,13.0,33.87,70.72,37.39,8.45,0.87,-1.46,2.31,0.7943949609652238,1.6021887159533075,0.8251493094438223,11.08,108.07,58.95,51.2,43.07,25.83,0
151669,2023.0,11.0,24.0,21.0,0.35,89.72,7.1,21.22,-2.21,0.99,-1.42,0.7943949609652238,1.6021887159533075,0.8251493094438223,5.65,33.9,2.9,2.37,46.3,48.4,0
65179,2021.0,6.0,23.0,3.0,165.4,19.48,19.81,10.21,-0.48,-1.74,-2.95,0.7943949609652238,1.6021887159533075,0.8251493094438223,10.52,79.48,43.58,24.27,31.62,35.73,0
70743,2021.0,8.0,17.0,15.0,226.82,15.18,32.02,19.08,1.93,2.07,-1.51,0.7943949609652238,1.6021887159533075,0.8251493094438223,49.15,35.42,49.22,5.47,29.35,15.13,0
85292,2022.0,1.0,13.0,6.0,93.75,32.67,42.64,19.17,-1.38,0.3,0.26,0.7943949609652238,1.6021887159533075,0.8251493094438223,23.65,93.08,8.18,10.32,83.45,114.6,0
165349,2024.0,4.0,4.0,2.0,5.86,58.81,24.76,19.98,1.24,0.22,-1.25,0.7943949609652238,1.6021887159533075,0.8251493094438223,9.27,63.95,11.12,13.97,95.15,49.9,0
91689,2022.0,3.0,21.0,9.0,103.85,37.81,25.64,10.5,2.89,-1.38,1.25,0.34,1.17,0.29,55.83,6.47,78.83,186.75,17.1,32.92,0
166687,2024.0,4.0,20.0,14.0,22.5,50.88,17.05,6.5,2.0,-0.57,-1.14,0.7943949609652238,1.6021887159533075,0.8251493094438223,20.92,32.1,68.03,42.43,25.05,25.15,0
137106,2023.0,6.0,18.0,3.0,0.01,117.62,27.58,6.81,1.51,-1.51,-0.01,0.7943949609652238,1.6021887159533075,0.8251493094438223,24.23,20.68,39.38,3.27,9.97,7.5,0
149891,2023.0,11.0,8.0,18.0,25.93,62.41,7.16,8.48,-1.87,2.12,-0.59,0.7943949609652238,1.6021887159533075,0.8251493094438223,2.25,28.12,1.98,3.3,47.43,49.67,0
161035,2024.0,2.0,21.0,9.0,60.91,19.36,10.99,19.82,-3.27,0.88,-1.13,0.7943949609652238,1.6021887159533075,0.8251493094438223,75.98,19.4,56.33,107.82,15.73,37.4,0
62646,2021.0,5.0,27.0,1.0,169.59,13.95,28.21,19.3,-4.05,-1.31,-1.65,0.7943949609652238,1.6021887159533075,0.8251493094438223,20.23,28.65,25.88,22.38,16.3,32.15,0
166268,2024.0,4.0,15.0,19.0,21.75,77.17,26.39,9.43,0.85,0.4,-1.34,0.7943949609652238,1.6021887159533075,0.8251493094438223,4.97,25.62,11.55,11.07,66.2,93.22,0
37812,2020.0,8.0,12.0,14.0,48.16,63.31,35.84,10.8,3.18,0.39,2.33,0.7943949609652238,1.6021887159533075,0.8251493094438223,8.88,47.47,27.58,32.1,15.68,24.12,0
155690,2024.0,1.0,4.0,3.0,28.79,85.1,23.05,20.41,-0.98,1.11,-1.19,0.7943949609652238,1.6021887159533075,0.8251493094438223,4.78,40.92,1.15,7.62,15.18,23.48,0
79767,2021.0,11.0,14.0,22.0,158.5,13.13,38.55,13.84,1.5,-1.39,-2.82,0.7943949609652238,1.6021887159533075,0.8251493094438223,6.93,119.8,2.83,8.77,97.43,222.4,0
84394,2021.0,12.0,30.0,22.0,230.09,5.45,31.79,6.34,-0.69,-0.19,-1.75,0.7943949609652238,1.6021887159533075,0.8251493094438223,3.88,67.4,2.58,6.33,58.1,67.9,0
26156,2020.0,3.0,22.0,23.0,11.35,154.53,7.96,9.67,-3.62,1.89,1.34,0.7943949609652238,1.6021887159533075,0.8251493094438223,26.25,28.73,42.05,24.8,22.3,19.82,0
47242,2020.0,11.0,30.0,5.0,217.33,27.77,30.96,18.4,1.83,-0.8,-2.07,0.7943949609652238,1.6021887159533075,0.8251493094438223,61.15,65.12,23.5,48.77,42.7,74.32,0
167132,2024.0,4.0,24.0,11.0,46.82,37.63,8.52,5.86,2.24,-0.36,0.14,0.7943949609652238,1.6021887159533075,0.8251493094438223,56.45,10.85,113.55,80.58,11.18,43.1,0
121823,2023.0,1.0,12.0,7.0,39.52,103.51,27.42,19.26,-3.48,-0.06,1.25,0.7943949609652238,0.24,0.8251493094438223,46.73,46.65,13.5,1.12,30.4,35.38,0
146684,2023.0,10.0,1.0,23.0,82.4,34.03,29.58,20.4,-1.46,0.44,-0.49,0.7943949609652238,1.6021887159533075,0.8251493094438223,8.12,20.57,25.55,26.8,15.65,48.55,0
134692,2023.0,5.0,23.0,0.0,12.81,117.75,16.18,22.57,0.21,1.06,0.24,0.7943949609652238,1.6021887159533075,0.8251493094438223,7.08,14.22,10.95,5.5,9.32,18.95,0
4869,2019.0,8.0,21.0,16.0,3.75,114.14,12.51,19.1,-1.82,0.5,1.13,0.7943949609652238,1.6021887159533075,0.8251493094438223,30.67,39.75,6.4,28.43,23.2,38.15,0
86335,2022.0,1.0,22.0,13.0,8.26,169.01,18.24,8.15,-2.21,-1.24,2.25,0.7943949609652238,1.6021887159533075,0.8251493094438223,25.2,71.3,28.32,18.05,33.8,35.62,0
46007,2020.0,11.0,20.0,3.0,185.66,18.03,23.71,20.23,-3.99,1.67,-2.11,0.7943949609652238,1.6021887159533075,0.8251493094438223,34.23,48.08,46.23,3.0,64.9,66.3,0
21589,2020.0,2.0,6.0,15.0,42.15,16.82,8.96,7.01,1.4,-1.43,0.2,0.7943949609652238,1.6021887159533075,0.8251493094438223,3.6,51.95,3.92,0.58,104.28,141.05,0
